post_id,comment_id,comment_text,pos,neg,neu,compound,polarity
D5,56524,you wont let me talk to you at all,0.0,0.0,1.0,0.0,neutral
D5,56525,happy new years kendall J! I love you!! 💕  scorpio  ♏ ️ twin november 3rd  🥰  🥰  🥰  🎉  🎉  👸  🏻  👸  🏻  👸  🏻  ♏ ️ ♏ ️ ♏ ️ 😘  😘  😘  🫶  🏼  🫶  🏼  🫶  🏼  🫶  🏼  🫶  🏼  🫶  🏼  🫶  🏼  🫶  🏼  🫶  🏼  🫶  🏼  🫶  🏼  🫶  🏼  🫶  🏼  🫶  🏼  🫶  🏼  🫶  🏼  🫶  🏼  🫶  🏼  🫶  🏼  🫶  🏼  🫶  🏼  🫶  🏼  🫶  🏼  🫶  🏼  🫶  🏼  🫶  🏼  🫶  🏼  🫶  🏼  🫶  🏼  🫶  🏼  🫶  🏼  🫶  🏼  🫶  🏼  🫶  🏼  🫶  🏼  🫶  🏼  🫶  🏼  🫶  🏼  🫶  🏼  🫶  🏼  🫶  🏼  🫶  🏼  hit me up  🐻   🫂  xoxoxo  💘,0.189,0.0,0.811,0.9948,strongly positive
D5,56526,❤ ️‍ 🔥  ❌  🛋 ️,0.467,0.0,0.533,0.7906,strongly positive
D5,56527,we don't want sucsess like her she is sucsessfull because she is nepo kid,0.0,0.217,0.783,-0.3252,negative
D5,56528,are kuch to bolo request to accept kar  😓,0.169,0.182,0.649,-0.0516,negative
D5,56531,did you need to sell a tape for her too  your such a good mum  😂  😂  😂  😂  sell your kids for money,0.319,0.134,0.547,0.926,strongly positive
D5,56532,lady in red you are a beauty to behold!!!,0.369,0.0,0.631,0.6884,strongly positive
D5,56542,stuck up face,0.0,0.5,0.5,-0.25,negative
D5,56546,definition of hawtt and sexy,0.459,0.0,0.541,0.5267,strongly positive
D5,56549,😍  😍  😍  😍  😍  🔥  🔥  🔥  ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ 🔥  🔥  🔥  🔥  💯  💯  💯  💯  💯  💯,0.605,0.0,0.395,0.9957,strongly positive
D5,56552,she always reminds me of you!,0.0,0.0,1.0,0.0,neutral
D5,56553,every fashion designer on the planet that pays her and 294 million followers would probably disagree but ok.,0.0,0.096,0.904,-0.2023,negative
D5,56554,biggest compliment of my life lol,0.596,0.0,0.404,0.7096,strongly positive
D5,56555,shut the fuck up ur mouth,0.0,0.412,0.588,-0.5423,strongly negative
D5,56556,"lol, I’d hide my face too. have a blessed day and maybe consider decaf.",0.345,0.088,0.567,0.7184,strongly positive
D5,56559,🌹  🌸  🌷  💐  🔥  🔥  🔥  😍  😍  ❤ ️,0.589,0.0,0.411,0.9559,strongly positive
D5,56560,her expressions are everything  🔥,0.412,0.0,0.588,0.4215,positive
D5,56563,she is just absolutely stunning,0.42,0.0,0.58,0.4391,positive
D5,56564,where is bra  😂,0.325,0.162,0.513,0.4404,positive
D5,56566,🍓  😚,0.425,0.0,0.575,0.5719,strongly positive
D5,56567,🔥  🔥  🔥  you are so lovely gorgeous!,0.856,0.0,0.144,0.9574,strongly positive
D5,56570,♏ ️;,0.0,0.0,1.0,0.0,neutral
D5,56573,❤ ️ ❤ ️ ❤ ️ ✨  🥰  ✨,0.731,0.0,0.269,0.9764,strongly positive
D5,56574,🔥  🔥  🔥  my screen saver now  🔥  🔥  🔥,0.808,0.0,0.192,0.9413,strongly positive
D5,56577,she looks like gift wrapping,0.643,0.0,0.357,0.6597,strongly positive
D5,56578,YOU LOOK LOVELY,0.655,0.0,0.345,0.5859,strongly positive
D5,56580,omg shes sooooo pretty. so pretty that i would date her. and my type is muscular frat guys …,0.35,0.0,0.65,0.8232,strongly positive
D5,56581,👏  👏  👏  👏  👏  👏  👏  👏  👏  👏 more,0.732,0.0,0.268,0.9818,strongly positive
D5,56582,you don’t know if she does support. celebrity can publicly say it because people will come at them. the illuminati,0.124,0.0,0.876,0.4019,positive
D5,56583,the  red viagra  😮  😮  😮  😮  😮  😮  😮  😮  😮  😮  😮  😮  😮  😮  😮  😮  😍  😍  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  😍  🔥  😮  😍  💋  💋  💋  💋  💋  💋  💋  💋  💋  💋  💋  💋  💋  💋,0.441,0.0,0.559,0.9969,strongly positive
D5,56586,basic menss need 😢  🔥,0.283,0.313,0.404,-0.0772,negative
D5,56588,fake woman looks like a dude,0.26,0.323,0.417,-0.1531,negative
D5,56590,wear a bra plz,0.302,0.0,0.698,0.0772,positive
D5,56592,you look beautiful in this dress gorgeous body,0.568,0.0,0.432,0.836,strongly positive
D5,56593,🔥  🙌  😍  😮,0.392,0.0,0.608,0.7003,strongly positive
D5,56596,"❤ ️ yes she is all this!
so sweet so sweet!
she is yha seems so innocent!
I want her, forever in my life and soul!
can you let her marry me? please?",0.465,0.0,0.535,0.9734,strongly positive
D5,56598,🧑 ‍ 🎄,0.0,0.0,1.0,0.0,neutral
D5,56599,✨ beautiful ✨,1.0,0.0,0.0,0.8176,strongly positive
D5,56600,"🔥    😍 hey spy  😉   🥂 !
face of love!
smile of someone who wants
being loved  🥰 !
I don't believe you exist  ✌ ️! believe!
how wonderful of GOD  🥂 !
will you marry me?
I want to be anywhere you are!
beloved my kenijen",0.46,0.0,0.54,0.99,strongly positive
D5,56602,you have beautiful genes  🧬,0.494,0.0,0.506,0.5994,strongly positive
D5,56603,love the red,0.677,0.0,0.323,0.6369,strongly positive
D5,56605,CR,0.0,0.0,1.0,0.0,neutral
D5,56606,in red  😍  😍,0.429,0.0,0.571,0.7184,strongly positive
D5,56609,that looks beautiful on you,0.494,0.0,0.506,0.5994,strongly positive
D5,56612,the beautiful one of them all,0.438,0.0,0.562,0.5994,strongly positive
D5,56613,"chill, you’ll never be as succesful as her",0.0,0.0,1.0,0.0,neutral
D5,56616,🔥  🔥  🔥 hot sexy cute  🔥  🔥  🔥,1.0,0.0,0.0,0.9732,strongly positive
D5,56624,you know she paid for them just like you did  😂  the natural kendall and kylie look terrible,0.286,0.162,0.552,0.5859,strongly positive
D5,56631,red looks good on you,0.42,0.0,0.58,0.4404,positive
D5,56632,❤ ️. HER. love HER.  ❤ ️,0.677,0.0,0.323,0.9274,strongly positive
D5,56636,now that's a lady in red.,0.0,0.0,1.0,0.0,neutral
D5,56637,smart flat out comfortable woman; stilleto's not required.,0.5,0.0,0.5,0.7184,strongly positive
D5,56639,perfectionn ❤ ️,0.583,0.0,0.417,0.6369,strongly positive
D5,56640,👑  🔥  🔥  🔥  🌹  🌹  😘  😘  😘,0.649,0.0,0.351,0.9601,strongly positive
D5,56641,❤ ️ 😩  😍,0.471,0.137,0.392,0.7269,strongly positive
D5,56645,see kylie and her resemblance here forsure!!!,0.0,0.0,1.0,0.0,neutral
D5,56646,"you’re a dream come true, kenny gorge",0.49,0.0,0.51,0.5859,strongly positive
D5,56648,too bad you are her mother!,0.0,0.431,0.569,-0.5848,strongly negative
D5,56649,iloveuk;,0.0,0.0,1.0,0.0,neutral
D5,56650,💎  💎  💎  💎  💎  💎  💎  💎  💎  💎,0.0,0.0,1.0,0.0,neutral
D5,56652,what about bra ?,0.0,0.0,1.0,0.0,neutral
D5,56655,where's the rest of the presentation of having so full or so close to well missing a start when on goes on to feel ........ 👏  😮  😍,0.201,0.053,0.746,0.7322,strongly positive
D5,56660,okieeeeeee for a sec there i thought this was,0.0,0.0,1.0,0.0,neutral
D5,56661,fuck your killer family,0.0,0.796,0.204,-0.8316,strongly negative
D5,56667,🧨,0.0,0.0,1.0,0.0,neutral
D5,56673,❤ ️ ❤ ️ 🔥  👌  🏻  🪬,0.684,0.0,0.316,0.9541,strongly positive
D5,56676,oh my goodness,0.6,0.0,0.4,0.4588,positive
D5,56677,🔥  ❤ ️ ❤ ️ 🔥,0.778,0.0,0.222,0.9325,strongly positive
D5,56679,😲,0.722,0.0,0.278,0.3818,positive
D5,56681,the best top model today.,0.667,0.0,0.333,0.7184,strongly positive
D5,56682,gorgeous  ♾ ️ 🥰  💐  👋  🏻  👋  🏻  👋  🏻  🎉,0.554,0.0,0.446,0.9738,strongly positive
D5,56686,❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️from shawn with love  ❤ ️,0.677,0.0,0.323,0.9968,strongly positive
D5,56687,you are beautiful  ❤ ️ ❤ ️ ❤ ️,0.673,0.0,0.327,0.9552,strongly positive
D5,56692,I see red  ♥ ️,0.457,0.0,0.543,0.6369,strongly positive
D5,56696,"“look mom’s, I’m show my nipples. aren’t you proud.”",0.0,0.0,1.0,0.0,neutral
D5,56698,looking so beautiful  ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️,0.678,0.0,0.322,0.9992,strongly positive
D5,56699,the most beautiful in the world ❤ ️,0.545,0.0,0.455,0.8553,strongly positive
D5,56706,U look amazing  😘  merry christmas  🌲,0.558,0.0,0.442,0.8779,strongly positive
D5,56707,love the color,0.677,0.0,0.323,0.6369,strongly positive
D5,56710,"to if a piece of heaven were a person! kendell, my kendell, my kenny ❤ ️ 🌲 I am so grateful for your love. my princess. I appreciate your very being. right here, right now. fate was being generous when you were part of the package. keep on keeping on kenny. I promise you. I’m right behind you. cheers  🥂   👑  ❤ ️ ♾ ️ hope you have a happy new years and merry christmas princess  ❤ ️ 🎄  🎁",0.42,0.0,0.58,0.9946,strongly positive
D5,56711,merry christmas kendall  😘,0.558,0.0,0.442,0.743,strongly positive
D5,56712,it’s also just the colour red,0.0,0.0,1.0,0.0,neutral
D5,56713,old school body for the win  🥇,0.496,0.0,0.504,0.7845,strongly positive
D5,56714,racism is ugly on you,0.0,0.712,0.288,-0.8126,strongly negative
D5,56719,soooo a beauty  😍  😍,0.551,0.0,0.449,0.8689,strongly positive
D5,56720,💀  💀,0.0,1.0,0.0,-0.8625,strongly negative
D5,56723,absolutely gorgeous! 😍  🔥  ❤ ️,0.712,0.0,0.288,0.9419,strongly positive
D5,56724,thank you! but there is no help for them anymore. lost souls.,0.104,0.363,0.533,-0.6574,strongly negative
D5,56725,"aaawww you bought yourself a little bobbies, cute",0.28,0.0,0.72,0.4062,positive
D5,56726,💯  gorgeous  😍,0.583,0.0,0.417,0.7906,strongly positive
D5,56728,only a bra is missing,0.0,0.355,0.645,-0.296,negative
D5,56731,just come out of the CLOSET. everyone knows you are gay,0.0,0.0,1.0,0.0,neutral
D5,56732,🌧 ️ 🌧 ️ 🌧 ️ 🌧 ️ 🌧 ️ 🌧 ️,0.0,0.0,1.0,0.0,neutral
D5,56734,ugly outfit,0.0,0.767,0.233,-0.5106,strongly negative
D5,56735,totally agree  😕,0.379,0.35,0.271,0.0553,positive
D5,56736,it's called selling your soul,0.0,0.0,1.0,0.0,neutral
D5,56740,sexy  💜  🦂  ❤ ️‍ 🔥  🌌  😘,0.659,0.0,0.341,0.9545,strongly positive
D5,56741,🫶  🫶  🫶  🫶  🌹,0.0,0.0,1.0,0.0,neutral
D5,56742,looking beautiful  😍  in red! 🔥,0.625,0.0,0.375,0.8748,strongly positive
D5,56744,thats coolllll,0.0,0.0,1.0,0.0,neutral
D5,56748,delicious? you’re her mother tf. cringe  😬,0.306,0.198,0.496,0.3182,positive
D5,56749,"if she wasn’t flashing the public and this was her original face then yeah, she’d look great. how are you going to call her beautiful when all of you know that’s not her actual original face. had she not had surgery, she wouldn’t look like this  🤔",0.254,0.033,0.712,0.9192,strongly positive
D5,56752,amazing woman! 💐,0.672,0.0,0.328,0.6239,strongly positive
D5,56753,love! lady in red!  ❤ ️ ❤ ️ ❤ ️,0.659,0.0,0.341,0.9606,strongly positive
D5,56758,how she melts with the carped  😍,0.25,0.0,0.75,0.4588,positive
D5,56759,"why u stop doing naked photos? ur tittttss are one of best in the busines (or simply the best), they just like ask you ""why u hide us? look how beautifull we both"")",0.261,0.09,0.649,0.8541,strongly positive
D5,56763,bloood on your hands,0.0,0.0,1.0,0.0,neutral
D5,56765,🍬  🍬  🍬 LB 🧁  🧁  🧁,0.35,0.0,0.65,0.4995,positive
D5,56770,amazing in that red dress  👌  🏾  💯  💯  💯,0.433,0.0,0.567,0.873,strongly positive
D5,56772,can't describe your beauty  🤌  😩,0.0,0.508,0.492,-0.6336,strongly negative
D5,56773,come to india sometime let us visit our district bhind madhya pradesh,0.0,0.0,1.0,0.0,neutral
D5,56777,like !!!!!,0.786,0.0,0.214,0.5673,strongly positive
D5,56779,why does she look like jackie kennedy to me if they had a movie and if she was a real actress she would have my vote if for jackie  👍  🏾,0.07,0.0,0.93,0.3612,positive
D5,56782,"why do YOU care, like is it bothering you that much, or even hurting you?",0.259,0.241,0.5,0.1027,positive
D5,56785,not like yours 😍,0.0,0.479,0.521,-0.5559,strongly negative
D5,56786,GORGEOUS!!,1.0,0.0,0.0,0.6792,strongly positive
D5,56792,"the earth's gravity is powerful , nice.",0.528,0.0,0.472,0.6808,strongly positive
D5,56795,🔥  🔥  ♥ ️ 🔥  🔥,0.885,0.0,0.115,0.9371,strongly positive
D5,56796,beautiful  🌹  🌹  🌹  🌹  🌹,0.438,0.0,0.562,0.5994,strongly positive
D5,56798,🍉  🖤 🇦🇪,0.583,0.0,0.417,0.6369,strongly positive
D5,56799,the kardashians are zionist. sold there soul. supporting israeli and pedophiles,0.225,0.0,0.775,0.4404,positive
D5,56800,really supporting zionist?,0.615,0.0,0.385,0.4927,positive
D5,56804,why? whyyyyy? whyyyyyy so beautiful?????,0.598,0.0,0.402,0.7877,strongly positive
D5,56806,the perfect woman  🔥,0.765,0.0,0.235,0.7579,strongly positive
D5,56807,damn woman they look like small potato sacks you've never heard of a bra before. trashy as hell next time wear a bra.,0.084,0.245,0.671,-0.7003,strongly negative
D5,56810,❤ ️ ❤ ️ 😍  😍  🔥  🔥  🔥  🔥  🔥  🔥,0.757,0.0,0.243,0.9837,strongly positive
D5,56811,omgggg j'adore  😍  😍  ❤ ️ ❤ ️ ❤ ️ la plus belle !,0.512,0.0,0.488,0.9633,strongly positive
D5,56812,cringe lol,0.737,0.0,0.263,0.4215,positive
D5,56817,elegance  and gorgeous  😍,0.716,0.0,0.284,0.8779,strongly positive
D5,56818,TEMA  ❤ ️ CANTANTE LUIS MIGUEL  ❤ ️ canciÓN sueÑA ( EL JOROBAdO dE NOTRE dÁME  ❤ ️ YOUTUBE  💋  💋  💋  💋  💋  💋,0.54,0.0,0.46,0.9825,strongly positive
D5,56819,flat girls can’t be a ten ever,0.0,0.0,1.0,0.0,neutral
D5,56821,motherr,0.0,0.0,1.0,0.0,neutral
D5,56823,love  💕  💕  💕  💕  😍  😍  😍  😍  😍  ❤ ️ ❤ ️,0.661,0.0,0.339,0.9931,strongly positive
D5,56824,😍  😍  💋  👅,0.524,0.0,0.476,0.8316,strongly positive
D5,56826,needs a bra!,0.0,0.0,1.0,0.0,neutral
D5,56827,hothoney,0.0,0.0,1.0,0.0,neutral
D5,56830,🌷  🌷,0.0,0.0,1.0,0.0,neutral
D5,56831,so beautiful kendall  💕  🥺  ♏  🎄,0.515,0.0,0.485,0.8588,strongly positive
D5,56833,​​​​​ 🤌  🏻,0.0,0.0,1.0,0.0,neutral
D5,56834,oh wow so beautiful in red  🔥,0.743,0.0,0.257,0.9116,strongly positive
D5,56835,❤ ️ 🌹,0.583,0.0,0.417,0.6369,strongly positive
D5,56836,why are people like her famous? I don’t get it. how can someone like her,0.278,0.0,0.722,0.6124,strongly positive
D5,56837,all she need is heart,0.512,0.0,0.488,0.6369,strongly positive
D5,56838,(because she doesn’t have it),0.0,0.0,1.0,0.0,neutral
D5,56839,absolutely stunning in red! you embody elegance and grace. ❤ ️ ❤ ️ ❤ ️,0.644,0.0,0.356,0.9708,strongly positive
D5,56840,delicious? coming from a mom? super creepy!!,0.631,0.0,0.369,0.8606,strongly positive
D5,56841,🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  😍  😍  😍  😍  ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️,0.761,0.0,0.239,0.9973,strongly positive
D5,56842,that red dress tho  😍  😍,0.375,0.0,0.625,0.7184,strongly positive
D5,56844,nice dress!! 👯 ‍ ♀ ️ 👯 ‍ ♀ ️ 🏳 ️‍ 🌈  💆 ‍ ♂ ️ 💆 ‍ ♂ ️ 💆 ‍ ♂ ️ 💆 ‍ ♂ ️ 💆 ‍ ♂ ️ 💆 ‍ ♂ ️ 💆 ‍ ♂ ️ 💆 ‍ ♂ ️ 😙  😙  😙  😙  😙  💇 ‍ ♂ ️ 💇 ‍ ♂ ️ 💇 ‍ ♂ ️ 💇 ‍ ♂ ️,0.235,0.0,0.765,0.989,strongly positive
D5,56849,💃  👍,0.0,0.0,1.0,0.0,neutral
D5,56850,so like jackie K!,0.507,0.0,0.493,0.474,positive
D5,56851,wow I really see the resemblance between kendall and kylie here. very beautiful pictures  😍,0.429,0.0,0.571,0.9053,strongly positive
D5,56855,even ferrari ls aren't this beautiful and am a car person,0.0,0.269,0.731,-0.5694,strongly negative
D5,56856,that one oven that knows how to bake,0.0,0.0,1.0,0.0,neutral
D5,56867,there’s a difference between super cute and delicious.  weirdo,0.576,0.152,0.272,0.8316,strongly positive
D5,56869,please help us from this situation  🙏,0.455,0.0,0.545,0.6124,strongly positive
D5,56871,gorgeous wow show stopping,0.75,0.154,0.096,0.802,strongly positive
D5,56872,delicious is weird coming from a mom to her daughter.,0.276,0.127,0.597,0.4588,positive
D5,56875,flawless. there I said it. bra or no bra. if I looked like her without a bra trust me I’d be going braless too.,0.189,0.16,0.651,0.2259,positive
D5,56877,why don’t you just F off,0.0,0.0,1.0,0.0,neutral
D5,56880,you realize nobody gives a crap about your bs,0.0,0.245,0.755,-0.3818,negative
D5,56882,i couldnt stop staring at the nips,0.239,0.0,0.761,0.2235,positive
D5,56883,the most naturally beautiful! ❤ ️,0.634,0.0,0.366,0.8648,strongly positive
D5,56884,lady- don't you ever get tired of monetizing out of your children's image? you are filthy rich. stop.,0.152,0.215,0.633,-0.128,negative
D5,56887,please wear a bra  🤦  🏻 ‍ ♀ ️ 🤦  🏻 ‍ ♀ ️ 🤦  🏻 ‍ ♀ ️,0.071,0.0,0.929,0.3182,positive
D5,56888,❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ LOVE YOU,0.702,0.0,0.298,0.9816,strongly positive
D5,56889,very beautiful kendall  ❤ ️,0.677,0.0,0.323,0.8553,strongly positive
D5,56890,straight back at ya  😘,0.439,0.0,0.561,0.5719,strongly positive
D5,56896,"this year you have had a lot of beauty, next year you will have more and more",0.192,0.0,0.808,0.5859,strongly positive
D5,56897,jesus will do don't look at the distance of the path traveled but fate encourages you to arrive,0.185,0.0,0.815,0.5927,strongly positive
D5,56898,♥ ️CB,0.677,0.0,0.323,0.6369,strongly positive
D5,56904,😻  😻  😻  😻  😻,0.429,0.0,0.571,0.9325,strongly positive
D5,56905,I LETS DO IT I,0.0,0.0,1.0,0.0,neutral
D5,56906,everything good bro,0.592,0.0,0.408,0.4404,positive
D5,56907,"so stunning!!!!! 👀  😉  😉  💋  👍  🏾  👌  🏾  👌  🏾  ✌  🏾  ✌  🏾  ✌  🏾  ✌  🏾  ✌  🏾 from ""PURE-PEACE!!""",0.468,0.0,0.532,0.9874,strongly positive
D5,56908,love the red  ❤ ️,0.677,0.0,0.323,0.8555,strongly positive
D5,56912,wtf is swift,0.273,0.576,0.152,-0.4588,negative
D5,56913,😮  😮  😍  😍  🔥  🔥  ❤ ️ ❤ ️ 💯,0.5,0.0,0.5,0.9638,strongly positive
D5,56914,nope only in outside cut the inside 🤣  🤣  🤣,0.323,0.071,0.606,0.8176,strongly positive
D5,56916,🙌  🔥  🌹  🌹  🌹,0.359,0.0,0.641,0.4215,positive
D5,56917,maybe she's taking the high road and showing she isn't phased,0.0,0.0,1.0,0.0,neutral
D5,56919,aye you almost got see through on,0.0,0.0,1.0,0.0,neutral
D5,56923,I eat you,0.0,0.0,1.0,0.0,neutral
D5,56924,🔥  😻  💃  ❤ ️ 🌹,0.526,0.0,0.474,0.875,strongly positive
