post_id,comment_id,comment_text,polarity,comment_train
D5,60315,bro dem doctor s did good,positive,bro dem doctor good
D5,60317,🍓  🥰,strongly positive,🍓 🥰
D5,60319,YOU GOT ME… FOREVER.,neutral,GET ME… FOREVER
D5,60320,"stop being naked all the time, you look good here and presentable. KEEP IT UP.",positive,stop naked time look good presentable KEEP UP
D5,60321,🔥  ❤ ️ 😍  💋  🌹,strongly positive,🔥 ❤ ️ 😍 💋 🌹
D5,60322,red is good on you. ❤ ️ ❤ ️ ❤ ️ 🙌,strongly positive,red good you ❤ ️ ❤ ️ ❤ ️ 🙌
D5,60324,she's very beautiful lady  🥰,strongly positive,beautiful lady 🥰
D5,60328,sparkling glamour all around the place  😍,strongly positive,sparkle glamour around place 😍
D5,60331,just wear a bra,neutral,wear bra
D5,60332,wow i looked at this all and yes this girls a model now,strongly positive,wow look yes girl model
D5,60336,will you leave my gf alone?,negative,leave gf alone
D5,60347,"wow  😍  🔥 , pretty girl ❤ ️",strongly positive,wow 😍 🔥 pretty girl ❤ ️
D5,60348,"imagine if kris's daughter were butt ugly, she'd be selling cars instead of her kids and grandkids",strongly negative,imagine kris daughter butt ugly shed sell car instead kid grandkids
D5,60351,kendall really HER likee do ya homework.  🤭,positive,kendall really likee ya homework 🤭
D5,60353,the famous NOTHING FACE... UR so beautiful WHEN YOU SMILE!!,strongly positive,famous NOTHING FACE beautiful SMILE ! !
D5,60355,🌹  🌹  🌹  ✨  ✨  ✨  🔥  🔥  🔥,strongly positive,🌹 🌹 🌹 ✨ ✨ ✨ 🔥 🔥 🔥
D5,60356,why you don’t wear braa????,neutral,dont wear braa
D5,60357,COMIN IN HOT  🚨  🚨,positive,COMIN HOT 🚨 🚨
D5,60358,the portrait cut earinga 😍  😍  😍  😍,strongly positive,portrait cut earinga 😍 😍 😍 😍
D5,60360,the best ❤ ️ ❤ ️ ❤ ️,strongly positive,best ❤ ️ ❤ ️ ❤ ️
D5,60362,🔥  🔥  🔥  🔥  🔥  yessuiiirrrr beautiful,strongly positive,🔥 🔥 🔥 🔥 🔥 yessuiiirrrr beautiful
D5,60369,💕  💕  💝  💝  💝  😘  😘,strongly positive,💕 💕 💝 💝 💝 😘 😘
D5,60370,really she is so gorgeous,strongly positive,really gorgeous
D5,60371,can you not?  😍  😍  😍  ❤ ️ ❤ ️ ❤ ️,strongly positive,not 😍 😍 😍 ❤ ️ ❤ ️ ❤ ️
D5,60372,beautiful outfit mam,strongly positive,beautiful outfit mam
D5,60375,you look beautiful... check out my novel day in or day out on the amazon platform  😍,strongly positive,look beautiful check novel day day amazon platform 😍
D5,60380,how are you baby?,neutral,baby
D5,60384,hot ❤ ️,strongly positive,hot ❤ ️
D5,60386,red hoawwwttt  ❤ ️ ❤ ️ ❤ ️ ❤ ️,strongly positive,red hoawwwttt ❤ ️ ❤ ️ ❤ ️ ❤ ️
D5,60389,folow me ❤ ️ ❤ ️ ❤ ️,strongly positive,folow ❤ ️ ❤ ️ ❤ ️
D5,60390,folowww ❤ ️ ❤ ️ ❤ ️wishgraam,strongly positive,folowww ❤ ️ ❤ ️ ❤ ️wishgraam
D5,60397,naturaly gorgeous  😍  🔥,strongly positive,naturaly gorgeous 😍 🔥
D5,60398,what a beauty  ❤ ️,strongly positive,beauty ❤ ️
D5,60399,damn those are some long toes,negative,damn long toe
D5,60400,what the hell were you and baldie doing there?,strongly negative,hell baldie there
D5,60401,LOL it’s 2023! celebrities and models have been doing that since the 90’s.,strongly positive,LOL it 0 ! celebrity model since 0
D5,60402,😍  😍  😍  kenny effortlessly serves every time,strongly positive,😍 😍 😍 kenny effortlessly serf every time
D5,60405,BEAUTIFUL  🔥  🔥  ❤ ️ ❤ ️ GORGEOUS  😍  😍  💞  💞,strongly positive,BEAUTIFUL 🔥 🔥 ❤ ️ ❤ ️ GORGEOUS 😍 😍 💞 💞
D5,60406,you can wear a bra you know it would only have enhanced the look .. anyway it's good  👍,positive,wear bra know would enhance look anyway good 👍
D5,60408,and here I am trynna buy one of your tix pero pa que.. meh. con quien uno is around is a reflection of who they truly are. SMH,negative,trynna buy one tix pero pa que meh con quien uno around reflection truly be SMH
D5,60410,can you share your workout routine with us if you have it ❤ ️,strongly positive,share workout routine u ❤ ️
D5,60415,stunning kenny 🔥,strongly positive,stun kenny 🔥
D5,60420,❤ ️ 🔴,strongly positive,❤ ️ 🔴
D5,60422,red's a nice color.,positive,red nice color
D5,60429,❤ ️ ❤ ️ ❤ ️elegance at its finest  😍,strongly positive,❤ ️ ❤ ️ ❤ ️elegance fine 😍
D5,60430,free the t!tty,strongly positive,free t ! tty
D5,60431,they all got beautiful eyes. I love kendal's shape,strongly positive,get beautiful eye love kendal shape
D5,60432,why bother,negative,bother
D5,60433,✨  👗  🧍 ‍ ♀ ️ 👗  ✨,strongly positive,✨ 👗 🧍 ‍ ♀ ️ 👗 ✨
D5,60434,stunning  🔥  🔥  🔥  🔥  🔥  🔥  🔥  ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️kendall fire pure beauty,strongly positive,stun 🔥 🔥 🔥 🔥 🔥 🔥 🔥 ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️kendall fire pure beauty
D5,60437,the baddest  🔥  🔥  ❤ ️,strongly positive,baddest 🔥 🔥 ❤ ️
D5,60438,missing the bra so much,negative,miss bra much
D5,60439,looking good  🔥  🔥  😍,strongly positive,look good 🔥 🔥 😍
D5,60443,my love 🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ 🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  ❤ ️ ❤ ️ ❤ ️ ❤ ️ 🔥  🔥  ❤ ️ 🔥  🔥  ❤ ️ ❤ ️ ❤ ️ 😍  😍  😍  😍  😮  ❤ ️ 😢  👏  🔥,strongly positive,love 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 ❤ ️ ❤ ️ ❤ ️ ❤ ️ 🔥 🔥 ❤ ️ 🔥 🔥 ❤ ️ ❤ ️ ❤ ️ 😍 😍 😍 😍 😮 ❤ ️ 😢 👏 🔥
D5,60445,stunning  🔥  😍  ❤ ️,strongly positive,stun 🔥 😍 ❤ ️
D5,60451,girl on 🔥  🔥  🔥,strongly positive,girl 🔥 🔥 🔥
D5,60453,god’s honest truth   🌹  🪄,strongly positive,god honest truth 🌹 🪄
D5,60454,I thought it’s,neutral,thought it
D5,60455,the best of the kardashians. kendall 🔥,strongly positive,best kardashians kendall 🔥
D5,60456,kinda like let the balls be free! I love the fact my man doesn't wear underwear lol,strongly positive,kinda like let ball free ! love fact man wear underwear lol
D5,60463,🔥  ❤ ️ 👏,strongly positive,🔥 ❤ ️ 👏
D5,60466,"true  👏  🏼  but for what use is her fame if it does not help for the good of people… such a waste. I’m not asking her to go fight literally 2 words and it’ll create awareness of what’s happening out there, that’s all it’s about. also thank you for calling it what it is, a genocide.",strongly positive,true 👏 🏼 use fame help good people… waste Im ask go fight literally word itll create awareness whats happen there thats it about also thank call be genocide
D5,60468,red scarlet,neutral,red scarlet
D5,60469,wow...absolutely beautiful  😍   🙌  ❤ ️ ❤ ️ ❤ ️ ❤ ️,strongly positive,wowabsolutely beautiful 😍 🙌 ❤ ️ ❤ ️ ❤ ️ ❤ ️
D5,60470,😍 BEA UTIFUL  💯,positive,😍 BEA UTIFUL 💯
D5,60479,beautiful  😍  ❤ ️ ❤ ️,strongly positive,beautiful 😍 ❤ ️ ❤ ️
D5,60481,wow you look indisputably beautiful,strongly positive,wow look indisputably beautiful
D5,60482,📩  📩  📩  💌  🎁,strongly positive,📩 📩 📩 💌 🎁
D5,60483,WE! UP!,neutral,WE ! UP !
D5,60485,A very beautiful lady but what is with fashion nowadays that people don't like to wear bras!!! or am I just old fashioned?,negative,beautiful lady fashion nowadays people like wear bra ! ! ! old fashion
D5,60494,stunning  🙌  🔥,strongly positive,stun 🙌 🔥
D5,60495,do nothing for no one.,positive,nothing one
D5,60506,😍  😍  😍  😍  😍  😍  😍  😍  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥,strongly positive,😍 😍 😍 😍 😍 😍 😍 😍 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥
D5,60515,my jaw?? on the floor,neutral,jaw floor
D5,60520,PSA: celebrities don’t owe you their opinions on geopolitical issues that have been existing long before they were born. let’s stop looking up to celebrities and start holding our leaders accountable.,negative,PSA celebrity dont owe opinion geopolitical issue exist long born let stop look celebrity start hold leader accountable
D5,60522,🥰  ❤ ️ 🥰  🔥  🔥,strongly positive,🥰 ❤ ️ 🥰 🔥 🔥
D5,60523,✨  🌅  💫  👍,positive,✨ 🌅 💫 👍
D5,60524,your daughter is extremely beautiful!,strongly positive,daughter extremely beautiful !
D5,60527,always amusing to see men come undone over women’s nips  🙄  🥱,positive,always amuse see men come undone woman nip 🙄 🥱
D5,60529,droo dead gorgeous  😍,positive,droo dead gorgeous 😍
D5,60530,🍒  🔥,positive,🍒 🔥
D5,60531,nipples are asking to be sucked  😮,negative,nipple ask suck 😮
D5,60533,you look exactly like  and I am absolutely here for it!  😍,strongly positive,look exactly like absolutely it ! 😍
D5,60535,🔥  😋  😉  😘  ❤ ️ 🍾  💐,strongly positive,🔥 😋 😉 😘 ❤ ️ 🍾 💐
D5,60536,very beautiful  ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️,strongly positive,beautiful ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️
D5,60539,wow!! gorgeous!! 👏  👏  👏  👏  👏  👏  👏  👏  👏,strongly positive,wow ! ! gorgeous ! ! 👏 👏 👏 👏 👏 👏 👏 👏 👏
D5,60540,legends only watch  ⌚  their priorities  😂,positive,legend watch ⌚ priority 😂
D5,60551,💃  💃  💃,neutral,💃 💃 💃
D5,60553,smartest person alive i love when you smile naturally  ❤ ️,strongly positive,smartest person alive love smile naturally ❤ ️
D5,60556,😮  so stunning,strongly positive,😮 stun
D5,60557,"vogue, we are so sick of these nepos. enough.",strongly negative,vogue sick nepos enough
D5,60560,from the camera point of view - you are astonishingly gorgeous and hot in this beautiful dress! bravo kendal  ⚜ ️ ❤ ️ 🏁,strongly positive,camera point view - astonishingly gorgeous hot beautiful dress ! bravo kendal ⚜ ️ ❤ ️ 🏁
D5,60561,what do you do exactly? I still don't know your job or profession?,neutral,exactly still know job profession
D5,60563,kim must be punching the air right now...  😂,positive,kim must punch air right now 😂
D5,60567,just insane  ❤ ️ 🔥,strongly positive,insane ❤ ️ 🔥
D5,60572,and god created the real woman  🔥,strongly positive,god create real woman 🔥
D5,60573,beautiful  🔥  🔥  🔥  😢,strongly positive,beautiful 🔥 🔥 🔥 😢
D5,60574,absolute perfection,strongly positive,absolute perfection
D5,60576,💄  ❤ ️ ❤ ️ ❤ ️,strongly positive,💄 ❤ ️ ❤ ️ ❤ ️
D5,60577,you have the zoolander blue steel & the magnum down to perfection! gorgeous!,strongly positive,zoolander blue steel magnum perfection ! gorgeous !
D5,60580,♥ ️ 🥰  😍  🥰  😍  💯  lady and red lady like the song sooooooo sexy gorgeous,strongly positive,♥ ️ 🥰 😍 🥰 😍 💯 lady red lady like song sooooooo sexy gorgeous
D5,60585,LMAO NOT HER SAYING HOT LIKE THEEEEE KENDALL JENNER would reply,strongly positive,LMAO SAY HOT LIKE THEEEEE KENDALL JENNER would reply
D5,60586,ceasefire now! I thought bella amd gigi were your friends??? and you can't even speak up against a gencoide?????,strongly positive,ceasefire now ! thought bella amd gigi friend cant even speak gencoide
D5,60588,use your platform for something useful,positive,use platform something useful
D5,60590,kendall this dress  ❤ ️‍ 🔥  ❤ ️‍ 🔥,strongly positive,kendall dress ❤ ️‍ 🔥 ❤ ️‍ 🔥
D5,60591,very hot luck  😍  😍  🔥,strongly positive,hot luck 😍 😍 🔥
D5,60594,"she can be the next pretty woman,  ❤ ️",strongly positive,next pretty woman ❤ ️
D5,60600,even women see you wow sexy girls  😂 they shall say  😍  😂,strongly positive,even woman see wow sexy girl 😂 shall say 😍 😂
D5,60602,why do people care about bras?! let those puppies free! bras suck,strongly positive,people care bra ! let puppy free ! bra suck
D5,60609,you are the most beautiful of the whole family.,strongly positive,beautiful whole family
D5,60611,I love how kendall supports her sisters business…,strongly positive,love kendall support sister business…
D5,60612,drop dead gorgeous,negative,drop dead gorgeous
D5,60613,"beautiful & stunning  😍  😍  😍  lady in red, I like what I see  😍  😍  😍",strongly positive,beautiful stun 😍 😍 😍 lady red like see 😍 😍 😍
D5,60615,only friends when it comes to fashion and showing off …,positive,friend come fashion show …
D5,60622,gorgeous  🥰  ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️,strongly positive,gorgeous 🥰 ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️
D5,60623,she is perfect,strongly positive,perfect
D5,60626,very beautiful very  ❤ ️,strongly positive,beautiful ❤ ️
D5,60627,just beautiful  😻,strongly positive,beautiful 😻
D5,60629,omg kendall you look amazing,strongly positive,omg kendall look amaze
D5,60630,"the hottest, chicest, and the baddest  😍",positive,hottest chicest baddest 😍
D5,60632,you need a bra,neutral,need bra
D5,60634,wearing bra bro,neutral,wear bra bro
D5,60637,so beautiful kenny,strongly positive,beautiful kenny
D5,60641,motherrrrrrr 🤌,neutral,motherrrrrrr 🤌
D5,60643,"how are you doing? beautiful kendall jenner I love you are six pictures and one video you look great in that red dress whatever part of you went into our eyes must be but you know. wow, you look great. I think one picture I do love your video. I like pizza number four nepco picture and you’re beautiful face.",strongly positive,do beautiful kendall jenner love six picture one video look great red dress whatever part go eye must know wow look great think one picture love video like pizza number four nepco picture youre beautiful face
D5,60645,are you wearing the SKIMS nipple bra?,neutral,wear SKIM nipple bra
D5,60647,love real breasts!!!  🔥,strongly positive,love real breast ! ! ! 🔥
D5,60650,you look so beautiful  😍  ❤ ️,strongly positive,look beautiful 😍 ❤ ️
D5,60653,absolutely stunning!  red is kendall’s color. brings out her complexion.,positive,absolutely stun ! red kendall color brings complexion
D5,60657,💀  ☠ ️,strongly negative,💀 ☠ ️
D5,60658,stunning  🤩   🙌  ❤ ️,strongly positive,stun 🤩 🙌 ❤ ️
D5,60659,😮  👏  👏  😍,strongly positive,😮 👏 👏 😍
D5,60665,actually flawless and love  the little boobies making an appearance on behalf of the girls with little boobies I approve  🙆 ‍ ♀ ️,strongly positive,actually flawless love little booby make appearance behalf girl little booby approve 🙆 ‍ ♀ ️
D5,60666,😍  pretty woman!!,strongly positive,😍 pretty woman ! !
D5,60667,her stare is scared me af  😮,negative,stare scar af 😮
D5,60672,U once stol kiylies spot light,neutral,stol kiylies spot light
D5,60675,remember her sis making fun of palestinian children,strongly positive,remember si make fun palestinian child
D5,60679,very beautiful  ✨  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥 .,strongly positive,beautiful ✨ ❤ ️‍ 🔥 ❤ ️‍ 🔥 ❤ ️‍ 🔥 ❤ ️‍ 🔥 ❤ ️‍ 🔥 ❤ ️‍ 🔥
D5,60680,love you so much  ✨  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥 .,strongly positive,love much ✨ ❤ ️‍ 🔥 ❤ ️‍ 🔥 ❤ ️‍ 🔥 ❤ ️‍ 🔥 ❤ ️‍ 🔥
D5,60682,my favorite girl in this world  ✨  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥 .,strongly positive,favorite girl world ✨ ❤ ️‍ 🔥 ❤ ️‍ 🔥 ❤ ️‍ 🔥 ❤ ️‍ 🔥 ❤ ️‍ 🔥 ❤ ️‍ 🔥
D5,60683,looks amazing  ✨  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥 .,strongly positive,look amaze ✨ ❤ ️‍ 🔥 ❤ ️‍ 🔥 ❤ ️‍ 🔥 ❤ ️‍ 🔥 ❤ ️‍ 🔥 ❤ ️‍ 🔥
D5,60684,love it  ✨  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥 .,strongly positive,love ✨ ❤ ️‍ 🔥 ❤ ️‍ 🔥 ❤ ️‍ 🔥 ❤ ️‍ 🔥 ❤ ️‍ 🔥 ❤ ️‍ 🔥
